ID;total_price;Customer_id;Product_id;Date_id
15183;194,64;5731;84;417
15184;153,93;10377;303;421
15185;239,34;10417;190;506
15186;93,03;64;92;404
15187;87,06;6722;77;430
15188;197,35;2834;189;512
15189;25,5;3483;13;288
15190;368,11;9851;207;344
15191;114,79;7874;233;504
15192;70,91;3313;122;327
15193;437,26;4769;139;419
15194;47,23;10411;17;460
15195;43,13;7775;92;418
15196;37,58;4081;77;525
15197;36,72;4238;84;462
15198;60,52;8354;186;508
15199;33,23;6638;210;418
15200;108,67;2033;270;412
15201;116,68;7535;270;391
15202;63,27;4434;84;323
15203;72,49;10411;92;497
15204;84,99;4227;92;497
15205;91,99;5306;92;497
15206;227,38;6077;92;459
15207;227,38;5801;92;459
15208;613,51;1995;189;306
15209;58,18;4475;84;424
15210;65,53;7727;240;335
15211;149,69;214;301;132
15212;139,17;2233;92;344
15213;139,17;2686;92;344
15214;176,17;7317;186;383
15215;118,93;3653;301;331
15216;602,4;7974;301;26
15217;148,65;2982;301;26
15218;77,57;10248;84;217
15219;110,2;1867;206;412
15220;65,01;4169;92;234
15221;67,22;1962;17;430
15222;45,55;5830;270;112
15223;155,25;3701;92;415
15224;155,25;5389;92;415
15225;138,5;4577;92;500
15226;99,9;9765;189;433
15227;155,45;4411;301;287
15228;160,57;700;301;284
15229;143,48;1082;284;520
15230;117,16;5938;77;276
15231;77,57;7891;163;364
15232;99,37;1227;186;451
15233;93,3;9938;240;242
15234;52,5;3635;270;206
15235;52,5;4306;270;206
15236;113,76;7142;186;88
15237;138,26;146;271;104
15238;45,78;5477;186;419
15239;310,11;4246;233;467
15240;76,63;9187;270;321
15241;64,42;9542;240;38
15242;40,5;8124;190;433
15243;40,5;2143;190;433
15244;114,44;986;189;276
15245;56,92;9900;207;358
15246;21,45;6816;271;18
15247;123,89;6476;270;296
15248;109,41;2400;303;347
15249;77,34;1096;122;447
15250;135,89;767;92;418
15251;83,84;8058;270;218
15252;42,78;4588;17;427
15253;147,81;7528;301;512
15254;170,84;887;77;196
15255;93,48;581;17;70
15256;59,85;3381;271;186
15257;118,7;1494;186;493
15258;151,49;3181;92;77
15259;83,55;9737;17;470
15260;157,27;8521;318;211
15261;148,12;6694;217;138
15262;102,74;5639;330;208
15263;162,55;5049;186;371
15264;37,59;4672;13;467
15265;91,89;8715;190;397
15266;174,61;5155;186;299
15267;71,53;3678;92;241
15268;281,3;8905;270;152
15269;63,42;9749;189;502
15270;125,68;4475;284;214
15271;78,79;5777;318;482
15272;217,78;3893;17;245
15273;42,42;7752;77;112
15274;64,14;8489;318;152
15275;178,34;7836;189;364
15276;1053,74;1971;77;274
15277;28,42;10185;92;99
15278;28,42;2339;92;99
15279;343,12;6730;301;491
15280;138,61;5183;240;466
15281;35,93;5374;284;100
15282;69,84;4472;84;284
15283;113,75;3506;186;427
15284;24,77;4546;186;435
15285;95,51;5374;186;435
15286;35,33;4992;318;264
15287;1013,81;9379;84;496
15288;195,55;10309;190;434
15289;66,41;2556;190;521
15290;47,63;1419;92;295
15291;37,61;1982;318;427
15292;37,61;6425;318;427
15293;260,5;2328;186;494
15294;27,88;2191;186;461
15295;214,41;7538;77;335
15296;86,41;6794;23;501
15297;169,73;5502;190;428
15298;49,95;5392;60;404
15299;144,49;8832;84;503
15300;64,34;46;84;328
15301;31,91;5477;284;367
15302;90,22;2154;147;508
15303;73,15;3649;92;342
15304;17,39;991;13;425
15305;108,9;3306;270;431
15306;172,09;8446;303;517
15307;209,76;2576;318;301
15308;67,44;3484;77;518
15309;369,26;5953;318;434
15310;219,3;4585;189;491
15311;23,46;2493;271;118
15312;93,19;4175;318;150
15313;86,63;2829;190;496
15314;86,63;5564;190;496
15315;45,09;6538;23;344
15316;157,74;4455;84;403
15317;399,95;4236;186;410
15318;73,42;1450;92;204
15319;72,79;5508;303;161
15320;61,69;5184;318;371
15321;82,39;5993;301;509
15322;67,62;5748;189;128
15323;29,61;5904;60;454
15324;23,91;611;190;187
15325;189,1;3990;163;388
15326;171,38;3014;284;376
15327;92,3;7701;270;197
15328;85,24;3241;160;495
15329;148,2;4014;186;470
15330;242,23;6698;163;430
15331;625,59;9428;163;290
15332;39,25;1228;92;137
15333;76,08;7113;17;248
15334;33,75;6366;92;191
15335;53,83;4227;64;295
15336;292,47;4232;207;98
15337;109,11;2995;186;376
15338;217,49;6540;186;345
15339;44,23;10071;189;436
15340;47,82;8875;163;211
15341;230,52;4475;30;287
15342;121,76;4483;92;435
15343;121,9;2068;301;476
15344;146,59;3952;186;361
15345;50,86;1789;240;116
15346;112,89;9506;284;359
15347;259,19;3763;301;392
15348;45,73;5551;13;429
15349;84,23;8825;240;251
15350;95,7;5621;139;173
15351;70,26;2668;189;506
15352;236,24;2595;186;326
15353;131,71;1259;251;500
15354;63,27;1221;84;359
15355;80,47;2546;186;218
15356;114,73;1291;270;391
15357;21,79;4488;13;485
15358;74,21;5885;270;482
15359;33,22;1276;271;415
15360;47,09;3295;84;415
15361;131,62;1267;301;393
15362;65,31;5882;190;125
15363;129,64;1355;17;382
15364;40,01;9737;77;301
15365;98,95;5378;206;427
15366;133,38;1024;207;370
15367;147,15;8678;122;304
15368;279,7;5847;304;153
15369;40,85;3773;77;193
15370;330,27;5783;207;97
15371;45,4;2221;186;27
15372;60,71;4411;190;503
15373;60,71;6695;190;503
15374;217,06;1411;240;159
15375;31,75;4830;209;259
15376;75,62;2155;17;93
15377;44,86;7587;271;469
15378;92,73;7788;186;519
15379;129,36;5860;284;353
15380;67,8;2147;92;91
15381;97,26;3533;318;241
15382;59,96;4006;240;89
15383;58,95;21;240;89
15384;140,3;3340;189;111
15385;168,2;4812;190;173
15386;257,51;3798;17;459
15387;276,22;5505;92;362
15388;100,49;6260;156;368
15389;102,51;3669;270;476
15390;251,86;7045;163;301
15391;164,64;9372;189;482
15392;636,74;8968;301;209
15393;126,68;2944;284;430
15394;93,65;7467;189;506
15395;349,49;4467;190;477
15396;97,87;3256;186;174
15397;22,77;2401;271;128
15398;530,99;6662;189;435
15399;161,12;9251;189;241
15400;69,49;3865;23;167
15401;80,12;4467;64;212
15402;77,8;6740;92;122
15403;56,39;1074;271;86
15404;80,1;5583;17;226
15405;123,68;7696;84;509
15406;129,32;3074;189;246
15407;75,17;2109;209;295
15408;53,1;4809;240;310
15409;34,35;8910;31;436
15410;36;2664;13;340
15411;163,6;6146;318;174
15412;369,22;6756;186;518
15413;34,09;5785;271;258
15414;127,1;228;17;332
15415;308,12;6487;189;500
15416;180,95;4565;92;246
15417;75,53;5680;141;132
15418;110,04;4761;163;120
15419;101,25;3017;324;491
15420;94,72;2049;190;506
15421;93,85;8112;270;466
15422;68,35;1911;77;470
15423;66,6;9921;17;127
15424;118,23;9416;17;458
15425;91,1;9296;92;340
15426;86,29;952;92;340
15427;38,68;5955;92;289
15428;68,25;6462;139;490
15429;116,36;3199;284;245
15430;54,09;8144;271;258
15431;54,09;6132;271;258
15432;153,22;3447;23;340
15433;111,81;2161;247;436
15434;142,89;602;112;45
15435;160,65;7553;76;134
15436;77,21;5538;190;463
15437;104,62;3195;92;421
15438;45,79;9086;92;506
15439;206,91;4410;190;502
15440;171,84;5818;318;151
15441;71,42;4243;301;395
15442;60;1225;77;287
15443;56,01;3885;17;294
15444;53,38;2774;284;442
15445;279,53;6965;190;485
15446;279,53;9336;190;485
15447;72,85;4656;318;421
15448;48,3;6638;271;467
15449;46,19;5366;284;394
15450;140,56;1519;190;484
15451;127,2;5278;207;312
15452;46,59;10221;23;140
15453;283,73;7192;207;436
15454;25,69;2485;190;494
15455;107,6;3176;17;224
15456;115,45;554;301;303
15457;90,28;3514;13;363
15458;151,55;1696;318;259
15459;75,71;5724;210;520
15460;51,84;4502;92;322
15461;163,79;4979;77;430
15462;275,59;4412;318;423
15463;123,4;4976;189;470
15464;49,34;1380;284;421
15465;87,71;7306;17;135
15466;188,2;8253;84;494
15467;101,31;6810;92;340
15468;246,31;6956;284;344
15469;709,43;2161;314;415
15470;709,43;4083;314;415
15471;291,57;9567;189;298
15472;125,64;5747;316;509
15473;102,93;7458;186;461
15474;151,49;3532;270;465
15475;205;1284;270;306
15476;205;2103;270;306
15477;47,43;2155;92;477
15478;129,47;1017;284;491
15479;102,03;8929;92;129
15480;178,27;4499;92;203
15481;40,39;8889;186;475
15482;88,91;8950;77;376
15483;35;4245;13;276
15484;35;4582;209;184
15485;116,69;2400;92;459
15486;102,03;3199;92;168
15487;89,36;3357;92;427
15488;167,39;6373;284;300
15489;161,42;77;30;100
15490;73,84;3832;92;359
15491;114,74;8535;92;359
15492;57,51;1452;141;470
15493;131,71;6154;251;503
15494;244,34;2996;23;488
15495;137,8;3107;270;343
15496;170,01;5915;30;263
15497;136,37;5477;318;203
15498;40;8164;92;188
15499;203,67;4076;270;440
15500;154,29;3419;17;32
15501;49,09;6959;270;176
15502;85,81;4251;189;517
15503;20,08;1182;13;346
15504;18,77;975;318;367
15505;162,89;705;284;511
15506;316,58;4945;17;150
15507;46,86;7683;190;169
15508;136,5;3767;318;128
15509;154,92;1280;284;445
15510;19,21;6623;209;435
15511;50,29;5507;77;416
15512;525,65;9073;77;420
15513;1411,62;6152;186;151
15514;82,73;9930;284;294
15515;152,4;9571;233;448
15516;38,63;10243;163;442
15517;271,42;8192;303;80
15518;51,1;843;318;299
15519;43,83;5375;271;89
15520;243,25;4271;163;406
15521;37,37;5170;271;406
15522;22,33;7380;270;289
15523;38,72;2930;13;270
15524;215,31;7977;270;275
15525;120,09;2668;284;367
15526;211,12;9201;77;304
15527;52,85;473;92;509
15528;52,85;7078;92;509
15529;151,7;9296;270;206
15530;53,1;1164;209;295
15531;31,71;4394;77;347
15532;130,56;3426;30;286
15533;241,19;5951;30;263
15534;241,19;1972;30;263
15535;241,19;3487;30;263
15536;241,19;3328;30;263
15537;112,42;9241;77;299
15538;112,42;8691;77;299
15539;49,96;7659;301;117
15540;147,78;1959;92;454
15541;138,8;2234;92;173
15542;219,4;1828;189;520
15543;176,87;7385;318;262
15544;64,83;3182;84;388
15545;111,3;4957;186;174
15546;111,43;2761;163;364
15547;91,35;5427;92;431
15548;91,19;7327;186;435
15549;228,79;3017;301;151
15550;42,27;3320;112;347
15551;42,27;9531;112;347
15552;78,19;4388;92;516
15553;250,39;5168;207;306
15554;44,52;6919;13;370
15555;41,09;8241;271;288
15556;71,3;8896;271;57
15557;38,86;10249;190;471
15558;138,33;7796;190;502
15559;33,43;9033;284;511
15560;54,34;2261;301;526
15561;98,97;6487;284;461
15562;64,55;4218;270;100
15563;56,22;3199;271;382
15564;84,56;10278;141;85
15565;190,65;5876;189;442
15566;198,67;4412;186;318
15567;73,15;4476;92;300
15568;250,99;4059;270;521
15569;465,99;8306;209;269
15570;116,03;5023;77;234
15571;116,03;4636;77;234
15572;37,02;1097;186;321
15573;26,85;4711;77;230
15574;53,65;6173;318;128
15575;63,89;3246;77;506
15576;132,82;5629;207;506
15577;173,84;5373;318;491
15578;35;1665;270;333
15579;844,51;659;301;187
15580;106,38;2633;77;376
15581;38,99;5025;92;523
15582;38,99;6171;92;523
15583;50,05;4431;186;346
15584;162,15;7669;190;190
15585;55,88;4168;270;169
15586;53,6;4236;163;164
15587;34,13;8598;92;385
15588;113,14;8704;189;439
15589;166,71;1360;77;374
15590;84,27;6073;271;261
15591;102,28;3475;92;340
15592;222,63;808;92;476
15593;138,89;6725;301;270
15594;113,3;7263;92;295
15595;113,3;6072;92;295
15596;189,16;4886;207;182
15597;71,74;955;186;337
15598;46,78;4697;189;319
15599;47,69;8295;17;389
15600;128,19;5655;77;412
15601;129,4;5219;209;215
15602;163,75;5808;301;46
15603;637,55;4590;284;445
15604;134,47;9347;163;181
15605;74,97;9786;190;363
15606;102,03;8268;92;170
15607;127,54;1155;207;508
15608;351,33;3521;112;419
15609;239,65;3007;207;457
15610;61,09;8603;190;301
15611;151,49;5399;92;33
15612;400,36;4975;84;241
15613;1518,55;8275;160;416
15614;147,62;3178;189;368
15615;45,87;1186;284;388
15616;74,49;8335;207;42
15617;101,63;4061;77;382
15618;60,5;9960;217;481
15619;30,17;1016;190;264
15620;417,55;3571;209;340
15621;35,14;5519;207;482
15622;35,14;3300;207;482
15623;346,84;4221;270;257
15624;346,84;5542;270;257
15625;346,84;1072;270;257
15626;35,17;8994;207;286
15627;123,77;5502;122;507
15628;125,52;2467;316;180
15629;171,24;1604;186;388
15630;207,8;4958;304;289
15631;76,99;8334;210;199
15632;161,54;5183;92;301
15633;42,06;5830;77;376
15634;186,5;4105;77;399
15635;125,69;4933;23;503
15636;43,43;9058;190;317
15637;67,92;7236;92;430
15638;180,59;5950;92;459
15639;105,35;1154;92;443
15640;142,34;4447;190;441
15641;57,69;4373;163;423
15642;139,57;6586;284;430
15643;31,16;4176;284;430
15644;172,55;3440;284;382
15645;26,09;5949;271;152
15646;55,09;2483;225;376
15647;139,22;6525;301;520
15648;65,53;4234;186;93
15649;32,42;901;13;339
15650;95,88;2031;186;483
15651;95,88;2660;186;483
15652;622,68;6601;301;290
15653;36;7304;13;339
15654;299,59;5048;271;258
15655;40,1;8936;17;356
15656;48,59;7755;284;508
15657;148,03;8171;77;343
15658;566,69;8409;284;382
15659;116,94;5618;301;347
15660;106,38;9368;186;367
15661;35,77;9348;147;400
15662;160,37;5046;318;307
15663;68,12;1183;284;477
15664;124,51;2781;209;345
15665;321,34;3651;163;459
15666;41,78;2053;301;423
15667;140,14;62;284;211
15668;46,69;10170;71;369
15669;46,69;4226;71;369
15670;107,87;2838;77;461
15671;68,71;5338;284;503
15672;175,77;5417;186;240
15673;168,32;5625;122;289
15674;656,72;7783;189;132
15675;31,77;1720;186;328
15676;66,1;2715;284;214
15677;35;2714;209;220
15678;81,72;7630;301;125
15679;69,03;5238;299;211
15680;33,68;8685;301;307
15681;33,68;4418;301;307
15682;513,22;2706;84;446
15683;139,03;3267;163;392
15684;77,89;5557;284;229
15685;22,38;4002;77;430
15686;34,85;7245;190;299
15687;62,66;6302;284;434
15688;142,34;6655;284;423
15689;45;6465;186;296
15690;54,77;5460;186;218
15691;124,52;1765;189;332
15692;124,14;3792;31;233
15693;34,2;5374;77;528
15694;73,34;9722;84;258
15695;73,34;1446;84;258
15696;21,01;173;77;275
15697;77,89;1273;122;276
15698;103,55;4602;324;237
15699;51,17;2439;77;295
15700;137,6;7435;301;325
15701;144,43;7103;189;309
15702;166,94;838;189;238
15703;109,18;6171;92;356
15704;146,66;1944;301;215
15705;118,75;5306;122;352
15706;463,34;10160;77;333
15707;86,04;8902;190;525
15708;111,17;2672;301;439
15709;96,71;2709;270;301
15710;34,28;164;271;326
15711;35,41;8009;141;363
15712;42,41;9350;301;363
15713;103,49;2839;301;434
15714;65,38;4535;17;334
15715;44,4;3688;270;97
15716;117,77;4459;17;461
15717;185,39;10367;92;472
15718;71,14;3456;207;302
15719;59,22;10271;163;463
15720;540,8;6256;284;334
15721;45,69;1574;92;382
15722;22,84;2469;270;295
15723;238,63;7193;271;511
15724;105,77;9735;186;424
15725;68,04;7273;270;193
15726;59,43;3095;92;427
15727;75,88;4433;190;315
15728;42,33;4279;270;296
15729;42,33;5827;270;296
15730;42,33;4735;270;296
15731;63,49;9488;284;254
15732;54,1;4436;92;368
15733;218,35;5264;330;272
15734;71,04;6018;186;241
15735;166,29;582;284;375
15736;63,36;4109;92;470
15737;47,4;9618;92;465
15738;100,64;868;84;362
15739;100,64;1654;84;362
15740;100,64;8063;84;362
15741;100,64;5457;84;362
15742;40,85;7809;189;311
15743;144,29;4301;267;329
15744;66,34;4603;141;506
15745;86,34;2154;141;506
15746;636,07;3388;186;128
15747;712,6;7562;186;128
15748;185,32;4742;77;217
15749;187,79;5039;77;217
15750;78,2;5847;141;398
15751;97,87;9305;84;289
15752;27,5;4603;207;35
15753;27,5;4393;207;35
15754;27,5;853;207;35
15755;27,5;7062;207;35
15756;27,5;5707;207;35
15757;105,52;9342;301;442
15758;31,77;4461;186;293
15759;38,12;7501;284;187
15760;99,47;7173;23;480
15761;66,95;2774;92;476
15762;66,95;5589;92;476
15763;50,17;7568;186;332
15764;128,31;6497;206;523
15765;217,64;2144;301;123
15766;58,16;6105;17;439
15767;37,38;5905;190;487
15768;37,38;4987;190;487
15769;78,5;9687;23;33
15770;78,5;5395;23;33
15771;128,83;5779;284;309
15772;76,61;3219;163;489
15773;36,39;2540;189;399
15774;57,68;8604;210;312
15775;101,36;4737;270;502
15776;163,81;3646;190;370
15777;82,32;1233;92;220
15778;208;8174;77;293
15779;208;6775;77;293
15780;208;2157;77;293
15781;208;284;77;293
15782;72,18;5184;141;489
15783;171,61;1337;92;147
15784;102,53;9685;301;505
15785;96,01;3475;270;364
15786;312,61;5237;207;94
15787;69,81;9500;301;179
15788;46,79;4503;301;284
15789;267,12;2269;77;332
15790;59,34;8013;17;377
15791;60,27;8923;122;192
15792;288,33;4825;77;301
15793;161,05;5462;284;434
15794;110,42;10366;264;350
15795;110,42;5890;264;350
15796;169,37;1505;122;301
15797;64,44;8387;141;187
15798;64;6395;141;234
15799;31,96;3747;284;505
15800;703,73;2984;301;328
15801;141,68;6175;190;376
15802;141,68;4133;190;376
15803;155,03;4272;17;501
15804;53,05;4226;77;340
15805;128,95;10194;284;511
15806;95,64;5789;13;503
15807;95,64;4017;13;503
15808;68,13;5083;92;440
15809;124,4;475;17;197
15810;216,13;9637;17;323
15811;33,69;9306;13;199
15812;1069,41;4469;77;281
15813;148,76;9780;186;81
15814;85,6;3365;92;52
15815;63,62;4589;225;371
15816;2681,29;1420;301;147
15817;106,25;8677;84;465
15818;76,58;7128;92;512
15819;76,58;3189;92;512
15820;199,6;10306;190;495
15821;68,63;5171;84;295
15822;200,35;8458;77;391
15823;568,3;10376;247;341
15824;36,49;6975;271;110
15825;74,05;3251;92;277
15826;33,27;637;92;143
15827;38,23;570;92;143
15828;39,75;4176;92;143
15829;127,69;9093;13;441
15830;98,31;1268;186;295
15831;200,47;9511;270;417
15832;273,01;3411;163;352
15833;236,66;4316;301;416
15834;116,24;3708;84;296
15835;66,05;654;92;458
15836;119,39;6279;77;286
15837;78,5;2841;190;472
15838;54,39;6946;318;280
15839;273,2;603;284;496
15840;95,1;10347;30;449
15841;47,77;7788;186;228
15842;154,63;7909;186;325
15843;285,79;4212;301;393
15844;68,13;8621;92;424
15845;48,75;2267;186;341
15846;32,13;6032;318;495
15847;96,33;4615;225;472
15848;96,33;3044;225;472
15849;139;5319;318;283
15850;37,09;3978;271;331
15851;143,2;9885;186;327
15852;77,57;6757;301;133
15853;77,57;8117;301;133
15854;62,17;3336;190;178
15855;73,96;2066;186;356
15856;169,37;4249;122;287
15857;27,8;844;13;327
15858;173,89;2794;17;462
15859;33,71;3311;77;524
15860;133,47;3319;92;519
15861;76,89;8084;284;285
15862;67,53;3712;318;140
15863;134,31;10432;186;397
15864;102,48;3931;77;518
15865;101,14;2124;92;100
15866;238,41;1195;207;345
15867;137,58;4835;30;355
15868;137,58;8410;30;355
15869;822,51;2954;17;144
15870;328,29;4830;318;144
15871;80,31;9584;13;437
15872;76,66;6245;284;364
15873;76,66;6494;284;364
15874;177,5;6307;189;382
15875;156,58;4169;301;85
15876;40,78;2623;271;405
15877;133,06;3440;178;459
15878;132,5;2910;163;507
15879;56,5;1968;284;506
15880;150,74;5765;270;353
15881;120,9;338;186;284
15882;72,14;9910;207;275
15883;983,39;8063;284;117
15884;61,76;1911;23;440
15885;69,32;10423;31;482
15886;42,46;1603;77;92
15887;175,82;3375;270;262
15888;68,5;2943;189;512
15889;69,94;8206;17;388
15890;172,44;7294;84;391
15891;208,26;2841;270;110
15892;174,85;2491;284;187
15893;174,85;7766;284;187
15894;82,8;131;190;295
15895;147,8;5804;336;3
15896;123,7;2764;270;463
15897;164,79;2996;189;301
15898;688,59;10324;314;469
15899;688,59;8329;314;469
15900;688,59;8060;314;469
15901;44,69;303;77;283
15902;98,7;3727;270;430
15903;85,87;5586;270;277
15904;102,19;2570;270;277
15905;236,95;957;270;163
15906;236,95;1252;270;163
15907;236,95;10257;270;163
15908;236,94;3449;270;163
15909;236,95;900;270;163
15910;236,95;6073;270;163
15911;56,78;9800;271;373
15912;43,22;2091;271;382
15913;185,49;2299;270;508
15914;50;7505;207;250
15915;200,45;8393;186;28
15916;189,6;9560;92;337
15917;50,62;6723;26;337
15918;174,08;8088;189;495
15919;63,11;8791;270;174
15920;55,62;5708;271;281
15921;132,75;3985;186;424
15922;68,05;6002;186;460
15923;113,2;7963;301;403
15924;61,62;2979;77;356
15925;38,93;5066;13;306
15926;657,63;4309;311;304
15927;100,51;3475;284;387
15928;221,79;8105;163;371
15929;85,36;8689;163;409
15930;72,66;9124;92;230
15931;78,4;4515;92;436
15932;139,52;7835;92;318
15933;139,52;2541;92;318
15934;61,85;5818;141;344
15935;103,36;15;189;467
15936;33;4584;13;355
15937;45,39;7701;122;429
15938;215,05;5843;13;226
15939;37,22;3253;271;393
15940;123,1;2140;186;230
15941;29,73;4129;209;440
15942;208,88;5399;189;503
15943;212,83;3506;189;423
15944;110,19;3346;318;247
15945;171,12;8270;77;519
15946;143,55;4234;77;207
15947;67,73;8665;23;309
15948;55,86;7053;284;493
15949;91,89;8676;77;358
15950;25,16;3072;112;508
15951;81,31;150;316;451
15952;267,67;9179;30;380
15953;70,04;3714;303;245
15954;17,97;6840;60;482
15955;63,05;3589;77;350
15956;90,5;10394;189;214
15957;120,11;5737;92;232
15958;120,11;3792;92;232
15959;50,75;3027;77;452
15960;38,59;7069;301;306
15961;96,89;5258;186;126
15962;129,47;9809;92;116
15963;46,48;5029;233;478
15964;92,74;5977;186;258
15965;262,67;3578;30;472
15966;173,68;4422;186;500
15967;72,43;4513;84;316
15968;72,43;4474;84;316
15969;167,34;9949;92;376
15970;76,63;1313;92;186
15971;46,13;710;13;402
15972;76,08;1250;276;302
15973;114,52;6241;284;463
15974;105,72;5352;163;464
15975;34,24;8170;284;149
15976;335,77;4585;189;56
15977;76,08;8999;276;186
15978;131,36;1638;270;461
15979;155,05;444;84;88
15980;35,45;5104;271;481
15981;76,65;7987;186;299
15982;105,38;810;186;306
15983;486,24;6144;77;406
15984;61,76;4431;23;440
15985;41,85;7687;186;206
15986;32,1;144;271;166
15987;38,72;2063;190;435
15988;38,01;4221;301;236
15989;68,37;6675;84;385
15990;52,37;8537;284;292
15991;63,28;2927;207;395
15992;67,13;4951;270;521
15993;53,32;10005;270;389
15994;88,91;5273;77;376
15995;67,34;3769;84;310
15996;74,56;8054;64;310
15997;62,69;8971;60;335
15998;636,46;5957;301;217
15999;107,78;143;190;202
16000;50,72;3225;77;435
16001;383,03;9756;186;488
16002;260,13;4133;30;344
16003;331,2;2148;178;276
16004;158,36;1972;84;229
16005;68,33;6160;186;445
16006;104,69;2925;190;299
16007;146,48;5452;284;395
16008;146,48;8905;284;395
16009;199,4;1281;189;395
16010;140,99;1381;190;464
16011;45,09;5451;271;312
16012;87,66;555;77;469
16013;71,72;3777;163;376
16014;138,73;2061;301;404
16015;168,85;1881;186;512
16016;38,17;10293;163;500
16017;14,39;4401;271;405
16018;95,37;4406;92;181
16019;163,58;2836;92;518
16020;718,76;263;209;418
16021;88,72;7554;318;305
16022;88,72;4163;318;305
16023;125,23;2009;186;214
16024;41,69;4232;284;289
16025;63,31;1496;301;481
16026;58,73;5521;270;75
16027;62,86;2516;92;317
16028;63,79;4476;318;58
16029;100,36;5625;77;469
16030;111,36;1870;77;469
16031;103,1;5271;77;475
16032;137,9;5475;100;305
16033;65,43;3226;61;316
16034;146,08;1396;284;228
16035;63,42;2843;17;468
16036;187,51;10030;122;123
16037;313,83;10084;26;240
16038;313,83;2801;26;240
16039;440,73;3520;316;235
16040;86,05;5320;92;421
16041;57,6;7721;318;507
16042;128,19;1547;60;442
16043;148,48;4400;186;441
16044;115,4;7222;284;410
16045;115,4;6945;284;410
16046;51,01;2175;301;305
16047;1272,76;1402;303;418
16048;219,4;5926;284;513
16049;256,87;1587;76;520
16050;138,74;7852;77;427
16051;255,85;6708;17;126
16052;89,07;2996;270;76
16053;97,79;6289;163;466
16054;91,48;4808;284;440
16055;137,23;9046;251;429
16056;114,33;4123;303;347
16057;135,59;8848;284;367
16058;19,88;3990;84;147
16059;153,1;7808;186;519
16060;427,54;9990;318;311
16061;73,71;4299;28;250
16062;96,57;8916;189;245
16063;55,23;7381;163;442
16064;92,83;8774;77;394
16065;92,83;5799;77;394
16066;38,06;1091;284;68
16067;45,22;3796;271;421
16068;35,42;5508;147;525
16069;264,08;530;207;506
16070;143,67;6540;206;493
16071;74,17;4514;92;328
16072;1355,73;3001;316;101
16073;693,69;9921;189;205
16074;31,71;2179;77;364
16075;170,84;609;309;193
16076;89,76;225;186;257
16077;52,34;5171;28;371
16078;492,47;8048;100;134
16079;325,38;5694;30;415
16080;356,13;534;207;193
16081;149,84;9492;301;363
16082;109,86;5482;23;508
16083;86,15;9609;28;228
16084;148,35;6010;270;421
16085;113,71;3790;316;236
16086;532,55;3128;209;147
16087;36,69;4421;13;277
16088;113,11;10109;34;427
16089;48,13;4687;271;439
16090;26,37;4917;271;456
16091;106,6;4436;77;131
16092;105,51;8088;186;493
16093;175,76;2045;60;120
16094;39,85;4710;270;343
16095;38,27;6134;284;379
16096;510,7;8082;84;110
16097;37,39;3852;186;425
16098;618,85;8870;189;155
16099;89,63;8782;147;520
16100;20,55;9450;301;355
16101;170,85;9356;91;289
16102;114,77;4695;13;502
16103;221,19;8612;189;138
16104;249,67;5183;207;316
16105;87,05;886;77;389
16106;99,9;6923;189;425
16107;261,96;2836;251;413
16108;1915,13;5525;225;436
16109;50,45;5999;186;517
16110;83,37;3163;34;424
16111;165,8;9921;284;241
16112;64,17;7448;17;230
16113;62,95;9594;190;230
16114;143,54;9709;17;230
16115;59,6;10444;190;229
16116;113,62;3948;122;375
16117;82,11;8114;122;517
16118;84,36;3613;270;427
16119;84,16;7691;34;418
16120;249,52;4617;84;406
16121;98,34;5007;100;410
16122;114,44;5466;189;356
16123;59,28;9861;284;224
16124;61,6;4930;61;373
16125;112,71;3029;34;294
16126;71,2;9041;270;51
16127;71,2;5096;270;51
16128;27,41;2667;190;205
16129;141,02;5118;207;405
16130;65;3787;77;203
16131;313,23;2733;301;430
16132;68,02;1311;186;518
16133;156,4;9343;190;94
16134;53,79;9969;186;301
16135;42,22;9961;271;392
16136;152,4;373;77;427
16137;31;5552;34;257
16138;97,78;6623;28;143
16139;303,68;9867;189;524
16140;294,88;5374;301;235
16141;446,22;4318;28;451
16142;149,15;593;30;290
16143;149,15;3989;30;290
16144;689,19;1082;64;307
16145;66,63;7126;141;238
16146;43,1;3317;141;128
16147;26,68;6588;77;153
16148;143,22;5094;23;235
16149;99,43;8748;34;381
16150;571,73;2815;189;401
16151;73,76;10283;186;433
16152;2060,2;4367;100;334
16153;46,01;7160;163;336
16154;202,82;2945;303;518
16155;119,25;2850;284;357
16156;299,18;3296;77;496
16157;116,79;3864;17;502
16158;175,85;2342;84;23
16159;88,8;9109;270;286
16160;128,58;4076;186;169
16161;141,09;10083;186;169
16162;169,09;4505;186;169
16163;96,22;2146;207;311
16164;43,05;410;13;316
16165;43,05;1523;13;316
16166;81,21;5008;189;322
16167;55;8665;17;369
16168;55;4212;17;369
16169;53,1;10271;303;340
16170;54,62;8091;284;358
16171;38,17;3354;186;150
16172;35,86;3477;190;88
16173;48,68;1399;34;349
16174;601,3;6207;301;246
16175;65;1967;207;345
16176;221,21;3245;34;220
16177;51,35;10180;23;503
16178;63,91;5649;284;497
16179;211,6;6640;301;337
16180;50;630;301;286
16181;378,24;10197;17;303
16182;26,31;5846;147;502
16183;78,12;1739;284;511
16184;173,36;8678;336;173
16185;87,73;10461;301;127
16186;46,85;9636;34;331
16187;148,06;5048;270;363
